"","pmid","citing"
"14027",19764999,25093336
"14028",19764999,24976992
"14029",19764999,24661338
"14030",19764999,22880157
"14031",19764999,22768131
"14032",19764999,22729036
"14033",19764999,22704344
"14034",19764999,22353665
"14035",19764999,22046296
"14036",19764999,21254366
"14037",19764999,20920752
"14038",19764999,20849603
"14039",19763613,29484968
"14040",19763613,28943905
"14041",19763613,28851390
"14042",19763613,27999621
"14043",19763613,25644509
"14044",19763613,25332972
"14045",19763613,25106087
"14046",19763613,24976726
"14047",19763613,24971511
"14048",19763613,23555160
"14049",19763613,22704344
"14050",19763613,22310799
"14051",19763613,21994404
"14052",19763613,21710491
"14053",19763152,29763462
"14054",19763152,29755690
"14055",19763152,29666196
"14056",19763152,29649143
"14057",19763152,29648536
"14058",19763152,29616129
"14059",19763152,29610582
"14060",19763152,29560044
"14061",19763152,29538441
"14062",19763152,29492295
"14063",19763152,29460123
"14064",19763152,29449901
"14065",19763152,29410521
"14066",19763152,29386578
"14067",19763152,29370776
"14068",19763152,29367313
"14069",19763152,29351742
"14070",19763152,29348569
"14071",19763152,29332159
"14072",19763152,29290627
"14073",19759143,29694349
"14074",19759143,29514267
"14075",19759143,27525044
"14076",19759143,26421679
"14077",19759143,24130490
"14078",19759143,22998189
"14079",19759143,22287102
"14080",19759143,21270167
"14081",19759143,21189452
"14082",19759143,20647504
"14083",19755846,29442595
"14084",19755846,28468239
"14085",19755846,27808252
"14086",19755846,27669248
"14087",19755846,27019060
"14088",19755846,26917970
"14089",19755846,26889207
"14090",19755846,26646725
"14091",19755846,26593940
"14092",19755846,25950259
"14093",19755846,25875118
"14094",19755846,25689298
"14095",19755846,25630355
"14096",19755846,25031190
"14097",19755846,24477006
"14098",19755846,24368636
"14099",19755846,24360248
"14100",19755846,24223810
"14101",19755846,23917818
"14102",19755846,23638120
"14103",19751212,29491739
"14104",19751212,26861854
"14105",19751212,22754746
"14106",19751212,21724615
"14107",19751212,21045547
"14108",19750115,29854609
"14109",19750115,29662502
"14110",19750115,29571894
"14111",19750115,29561872
"14112",19750115,29540228
"14113",19750115,29492281
"14114",19750115,28567415
"14115",19750115,28548590
"14116",19750115,28234024
"14117",19750115,28123784
"14118",19750115,27981852
"14119",19750115,27513554
"14120",19750115,27379279
"14121",19750115,27294112
"14122",19750115,27219456
"14123",19750115,27158529
"14124",19750115,26466079
"14125",19750115,26375518
"14126",19750115,26366233
"14127",19750115,26281766
"14128",19745141,28814978
"14129",19745141,27930288
"14130",19745141,26448788
"14131",19745141,24747717
"14132",19745141,24554078
"14133",19745141,24068652
"14134",19745141,23374229
"14135",19745141,22935191
"14136",19745141,21605407
"14137",19744353,27158268
"14138",19744353,24760770
"14139",19744353,23941260
"14140",19744353,22406018
"14141",19744353,22287014
"14142",19744142,24205251
"14143",19744142,24066663
"14144",19744142,23413118
"14145",19744142,20846385
"14146",19735653,29437694
"14147",19735653,29435047
"14148",19735653,27646122
"14149",19735653,27525044
"14150",19735653,26957474
"14151",19735653,26930067
"14152",19735653,25514344
"14153",19735653,25077039
"14154",19735653,23913922
"14155",19735653,23913921
"14156",19735653,23665228
"14157",19735653,23166400
"14158",19735653,22202032
"14159",19735653,20442368
"14160",19723919,29850390
"14161",19723919,29558443
"14162",19723919,28623901
"14163",19723919,28465145
"14164",19723919,27468227
"14165",19723919,27172794
"14166",19723919,26604793
"14167",19723919,26293890
"14168",19723919,26038390
"14169",19723919,25606348
"14170",19723919,24876728
"14171",19723919,24315827
"14172",19723919,24137333
"14173",19723919,23965959
"14174",19723919,23836985
"14175",19723919,23749180
"14176",19723919,23307060
"14177",19723919,23303903
"14178",19723919,23053793
"14179",19723919,22935517
"14180",19723091,25184316
"14181",19723091,23708099
"14182",19723091,23434670
"14183",19723091,22347798
"14184",19723091,21358968
"14185",19720139,28300471
"14186",19720139,28123791
"14187",19720139,27980689
"14188",19720139,27304919
"14189",19720139,27301971
"14190",19720139,27016617
"14191",19720139,26986720
"14192",19720139,26703594
"14193",19720139,26534950
"14194",19720139,25339972
"14195",19720139,25317108
"14196",19720139,25114248
"14197",19720139,24493738
"14198",19720139,24286172
"14199",19720139,24251074
"14200",19720139,24251072
"14201",19720139,24133654
"14202",19720139,23703216
"14203",19720139,23555307
"14204",19720139,23323973
"14205",19718052,29783720
"14206",19718052,29610583
"14207",19718052,29324878
"14208",19718052,29262524
"14209",19718052,28820292
"14210",19718052,28623259
"14211",19718052,28123791
"14212",19718052,27644006
"14213",19718052,27539745
"14214",19718052,27525044
"14215",19718052,27446907
"14216",19718052,27172878
"14217",19718052,27158268
"14218",19718052,27034469
"14219",19718052,26855260
"14220",19718052,26701264
"14221",19718052,26448926
"14222",19718052,26281766
"14223",19718052,25569532
"14224",19718052,25566329
"14225",19710645,28303954
"14226",19710645,27845776
"14227",19710645,27688997
"14228",19710645,26874794
"14229",19710645,26809499
"14230",19710645,26405695
"14231",19710645,24961268
"14232",19710645,21856426
"14233",19704056,28415671
"14234",19704056,28246586
"14235",19704056,27582644
"14236",19704056,26855534
"14237",19704056,26755479
"14238",19704056,26146606
"14239",19704056,25561809
"14240",19704056,24944470
"14241",19704056,24759962
"14242",19704056,24315827
"14243",19704056,24212832
"14244",19704056,23965959
"14245",19704056,23539446
"14246",19704056,23307060
"14247",19704056,23267866
"14248",19704056,23110075
"14249",19704056,22905095
"14250",19704056,22753589
"14251",19704056,22574233
"14252",19704056,21949851
"14253",19701198,29484176
"14254",19701198,29483868
"14255",19701198,29352183
"14256",19701198,29339781
"14257",19701198,29321633
"14258",19701198,29239337
"14259",19701198,29208635
"14260",19701198,29202785
"14261",19701198,29170823
"14262",19701198,29127518
"14263",19701198,29085837
"14264",19701198,29036909
"14265",19701198,28814475
"14266",19701198,28749988
"14267",19701198,28656157
"14268",19701198,28607354
"14269",19701198,28321433
"14270",19701198,28219651
"14271",19701198,28200020
"14272",19701198,28095618
"14273",19699787,29460123
"14274",19699787,29229810
"14275",19699787,28911103
"14276",19699787,28893944
"14277",19699787,28715472
"14278",19699787,28561791
"14279",19699787,28359286
"14280",19699787,27980689
"14281",19699787,27743609
"14282",19699787,27437030
"14283",19699787,26769797
"14284",19699787,26448926
"14285",19699787,25722473
"14286",19699787,25190725
"14287",19699787,25114248
"14288",19699787,24759919
"14289",19699787,24608899
"14290",19699787,24553397
"14291",19699787,24511094
"14292",19699787,24288045
"14293",19697140,28293305
"14294",19697140,21908723
"14295",19697140,20064260
"14296",19696341,21097891
"14297",19695657,28419107
"14298",19695657,24642139
"14299",19695657,23251519
"14300",19695657,21994634
"14301",19695657,21270155
"14302",19695657,20678191
"14303",19691826,28384097
"14304",19691826,24493738
"14305",19691826,23538681
"14306",19691826,20613872
"14307",19691826,20595816
"14308",19686742,29546405
"14309",19686742,29158803
"14310",19686742,28828520
"14311",19686742,28694923
"14312",19686742,28320200
"14313",19686742,28293326
"14314",19686742,28261366
"14315",19686742,28117362
"14316",19686742,27776528
"14317",19686742,27695171
"14318",19686742,27643594
"14319",19686742,27377421
"14320",19686742,26928707
"14321",19686742,26871294
"14322",19686742,26811607
"14323",19686742,26688706
"14324",19686742,26464742
"14325",19686742,26266366
"14326",19686742,26203307
"14327",19686742,26172297
"14328",19675151,25727450
"14329",19675151,24475224
"14330",19675151,24359668
"14331",19675151,23326580
"14332",19675151,20581307
"14333",19675151,19936062
"14334",19657334,29705598
"14335",19657334,29615469
"14336",19657334,29565245
"14337",19657334,29562219
"14338",19657334,29492295
"14339",19657334,29367313
"14340",19657334,29327725
"14341",19657334,29241002
"14342",19657334,29239145
"14343",19657334,29211708
"14344",19657334,29201157
"14345",19657334,29181591
"14346",19657334,29125960
"14347",19657334,28855259
"14348",19657334,28832631
"14349",19657334,28806172
"14350",19657334,28803918
"14351",19657334,28800766
"14352",19657334,28745987
"14353",19657334,28742021
"14354",19651850,28686858
"14355",19651850,26139368
"14356",19651850,22723857
"14357",19649766,29462141
"14358",19649766,29441061
"14359",19649766,28445427
"14360",19649766,27980690
"14361",19649766,27698618
"14362",19649766,27600528
"14363",19649766,27512315
"14364",19649766,27346230
"14365",19649766,26537194
"14366",19649766,26534950
"14367",19649766,26241045
"14368",19649766,25853282
"14369",19649766,25259521
"14370",19649766,25071822
"14371",19649766,24882816
"14372",19649766,24716800
"14373",19649766,24682153
"14374",19649766,24256249
"14375",19649766,23954844
"14376",19649766,23852286
"14377",19647053,29505568
"14378",19647053,27158268
"14379",19647053,26104698
"14380",19647053,25761766
"14381",19647053,23061019
"14382",19647053,20416380
"14383",19640954,26824990
"14384",19640954,26577825
"14385",19640954,26156216
"14386",19640954,26084032
"14387",19640954,25191600
"14388",19640954,24267792
"14389",19640954,23474420
"14390",19640954,23319119
"14391",19640954,21700901
"14392",19639607,29850158
"14393",19639607,29616129
"14394",19639607,28950691
"14395",19639607,28707075
"14396",19639607,28684753
"14397",19639607,28129645
"14398",19639607,27600245
"14399",19639607,27096035
"14400",19639607,27073577
"14401",19639607,26848521
"14402",19639607,26671747
"14403",19639607,26668499
"14404",19639607,26468448
"14405",19639607,26379360
"14406",19639607,26064948
"14407",19639607,25302494
"14408",19639607,25232493
"14409",19639607,25232236
"14410",19639607,24945102
"14411",19639607,24511419
"14412",19631262,29228606
"14413",19631262,29149223
"14414",19631262,29111540
"14415",19631262,25957313
"14416",19631262,25225596
"14417",19631262,24992257
"14418",19631262,24710196
"14419",19631262,24337508
"14420",19631262,24310356
"14421",19631262,21718551
"14422",19631262,21468314
"14423",19631225,29705598
"14424",19631225,28301478
"14425",19631225,27633137
"14426",19631225,26948891
"14427",19631225,26386671
"14428",19631225,24198348
"14429",19631225,23563579
"14430",19631225,22957047
"14431",19630990,25017872
"14432",19630990,24195737
"14433",19630990,23506001
"14434",19630990,23170223
"14435",19630990,19863763
"14436",19630942,29458329
"14437",19630942,29332159
"14438",19630942,28356070
"14439",19630942,28175287
"14440",19630942,27030248
"14441",19630942,25938714
"14442",19630942,24969235
"14443",19630942,23204393
"14444",19630942,22108627
"14445",19630942,22076140
"14446",19630942,22072070
"14447",19630942,21118492
"14448",19630942,21081712
"14449",19630942,20815941
"14450",19630942,19664183
"14451",19625614,29635292
"14452",19625614,29635287
"14453",19625614,29470549
"14454",19625614,28899944
"14455",19625614,28678163
"14456",19625614,28158585
"14457",19625614,27702814
"14458",19625614,27128314
"14459",19625614,26279314
"14460",19625614,26241045
"14461",19625614,25887684
"14462",19625614,25653076
"14463",19625614,25191337
"14464",19625614,23277587
"14465",19625614,22951118
"14466",19625614,22880061
"14467",19625614,22530003
"14468",19625614,22272293
"14469",19625614,22190723
"14470",19625614,21718551
"14471",19608863,29773810
"14472",19608863,29708978
"14473",19608863,29304802
"14474",19608863,29297095
"14475",19608863,29073074
"14476",19608863,28776031
"14477",19608863,28552356
"14478",19608863,28490917
"14479",19608863,28445722
"14480",19608863,28406439
"14481",19608863,27934698
"14482",19608863,27875251
"14483",19608863,27874836
"14484",19608863,27826450
"14485",19608863,27600022
"14486",19608863,27559024
"14487",19608863,27555921
"14488",19608863,27510710
"14489",19608863,27503363
"14490",19608863,27253709
"14491",19603076,28900618
"14492",19603076,25409429
"14493",19603076,24968166
"14494",19603076,22974302
"14495",19603076,22948768
"14496",19603076,21957310
"14497",19603076,21626138
"14498",19603076,20861449
"14499",19586922,28439515
"14500",19586922,28018572
"14501",19586922,27438001
"14502",19586922,27172225
"14503",19586922,27026712
"14504",19586922,26691525
"14505",19586922,26241857
"14506",19586922,25722473
"14507",19586922,25200388
"14508",19586922,24980756
"14509",19586922,24913292
"14510",19586922,24394602
"14511",19586922,24298892
"14512",19586922,23533356
"14513",19586922,23530188
"14514",19586922,23023002
"14515",19586922,22531475
"14516",19586922,22431562
"14517",19586922,22305529
"14518",19586922,22009580
"14519",19584150,29682204
"14520",19584150,29179508
"14521",19584150,29155818
"14522",19584150,28835570
"14523",19584150,28824332
"14524",19584150,28623901
"14525",19584150,28406723
"14526",19584150,28267439
"14527",19584150,27899987
"14528",19584150,27729732
"14529",19584150,27060927
"14530",19584150,26849302
"14531",19584150,26789870
"14532",19584150,26379313
"14533",19584150,26071399
"14534",19584150,25663765
"14535",19584150,25663763
"14536",19584150,25320087
"14537",19584150,25138215
"14538",19584150,24764661
"14539",19584139,29495543
"14540",19584139,29212206
"14541",19584139,29156615
"14542",19584139,28968983
"14543",19584139,28950679
"14544",19584139,28821281
"14545",19584139,28484492
"14546",19584139,28220843
"14547",19584139,28067321
"14548",19584139,28006848
"14549",19584139,27895805
"14550",19584139,27143812
"14551",19584139,26987530
"14552",19584139,26859682
"14553",19584139,26655847
"14554",19584139,26464434
"14555",19584139,26407953
"14556",19584139,26347357
"14557",19584139,26342808
"14558",19584139,26250474
"14559",19578782,27525044
"14560",19578782,26926790
"14561",19578782,25285314
"14562",19578782,25246831
"14563",19578782,24034780
"14564",19578782,22977178
"14565",19572173,22216838
"14566",19572173,21824465
"14567",19572173,20709728
"14568",19549773,28623901
"14569",19549773,28069005
"14570",19549773,26681767
"14571",19549773,25747534
"14572",19549773,24728073
"14573",19549773,24649035
"14574",19549773,24020794
"14575",19549773,23965959
"14576",19549773,23723126
"14577",19549773,23099809
"14578",19549773,23066445
"14579",19549773,22050898
"14580",19549773,21888663
"14581",19549773,21472044
"14582",19549773,21102582
"14583",19549773,21036793
"14584",19549773,20736745
"14585",19549773,20570890
"14586",19542493,28659711
"14587",19542493,28484595
"14588",19542493,27223324
"14589",19542493,26029228
"14590",19542493,25576597
"14591",19542493,25394724
"14592",19542493,24832667
"14593",19542493,24484454
"14594",19542493,24385930
"14595",19542493,24065774
"14596",19542493,23818637
"14597",19542493,23744971
"14598",19542493,23428632
"14599",19542493,23159436
"14600",19542493,22771948
"14601",19542493,22607690
"14602",19542493,22514556
"14603",19542493,22496793
"14604",19542493,22232023
"14605",19542493,22044276
"14606",19539375,28924718
"14607",19539375,28134319
"14608",19539375,27863542
"14609",19539375,27528257
"14610",19539375,26284470
"14611",19539375,24383544
"14612",19539375,20634910
"14613",19531770,29051587
"14614",19531770,28757239
"14615",19531770,28542388
"14616",19531770,28441149
"14617",19531770,28270149
"14618",19531770,28203307
"14619",19531770,28038447
"14620",19531770,27226735
"14621",19531770,27118403
"14622",19531770,26890526
"14623",19531770,25943786
"14624",19531770,25669970
"14625",19531770,25275447
"14626",19531770,25117979
"14627",19531770,24786391
"14628",19531770,24374023
"14629",19531770,24327604
"14630",19531770,24216985
"14631",19531770,23555307
"14632",19531770,23510117
"14633",19531733,29608678
"14634",19531733,29109430
"14635",19521983,29197760
"14636",19521983,28959535
"14637",19521983,28799801
"14638",19521983,28413424
"14639",19521983,27234561
"14640",19521983,27019040
"14641",19521983,26407953
"14642",19521983,26339587
"14643",19521983,26196382
"14644",19521983,25984247
"14645",19521983,25694819
"14646",19521983,25568453
"14647",19521983,25512264
"14648",19521983,24771714
"14649",19521983,24641556
"14650",19521983,24375655
"14651",19521983,24273195
"14652",19521983,24259318
"14653",19521983,23885040
"14654",19521983,23744968
"14655",19513025,29577639
"14656",19513025,28465145
"14657",19513025,27904764
"14658",19513025,27806343
"14659",19513025,27706816
"14660",19513025,26038390
"14661",19513025,24708177
"14662",19513025,23527044
"14663",19513025,23307060
"14664",19513025,23053793
"14665",19513025,22935517
"14666",19513025,22915755
"14667",19513025,22719189
"14668",19513025,21622897
"14669",19513025,21036793
"14670",19513025,20507889
"14671",19513025,20208016
"14672",19513025,19723919
"14673",19508390,28272323
"14674",19508390,27708247
"14675",19508390,27384589
"14676",19508390,27005421
"14677",19508390,26869355
"14678",19508390,26861406
"14679",19508390,26504497
"14680",19508390,25997618
"14681",19508390,25243180
"14682",19508390,24133654
"14683",19508390,23974971
"14684",19508390,22414300
"14685",19508390,21143911
"14686",19508390,21062751
"14687",19508390,20591988
"14688",19505918,29552310
"14689",19505918,28465145
"14690",19505918,27781065
"14691",19505918,27326247
"14692",19505918,26313918
"14693",19505918,26244023
"14694",19505918,26120082
"14695",19505918,26038390
"14696",19505918,25268742
"14697",19505918,24256736
"14698",19505918,23307060
"14699",19505918,23053793
"14700",19505918,22935517
"14701",19505918,21036793
"14702",19505918,20736745
"14703",19505918,20208016
"14704",19505918,19723919
"14705",19501635,28450901
"14706",19501635,27242996
"14707",19501635,27158268
"14708",19501635,26503250
"14709",19501635,22912586
"14710",19501635,22406018
"14711",19501635,22201808
"14712",19501635,21943335
"14713",19501635,21734249
"14714",19501635,20226075
"14715",19498054,29703190
"14716",19498054,29695247
"14717",19498054,29618728
"14718",19498054,29529061
"14719",19498054,29515570
"14720",19498054,29329322
"14721",19498054,29177020
"14722",19498054,29100355
"14723",19498054,28979800
"14724",19498054,28957511
"14725",19498054,28950428
"14726",19498054,28820654
"14727",19498054,28673400
"14728",19498054,28651580
"14729",19498054,28630656
"14730",19498054,28596482
"14731",19498054,28543436
"14732",19498054,28495620
"14733",19498054,28494218
"14734",19498054,28454014
"14735",19497882,29566059
"14736",19497882,29354635
"14737",19497882,29343868
"14738",19497882,29257082
"14739",19497882,29034064
"14740",19497882,28728156
"14741",19497882,28653993
"14742",19497882,28226203
"14743",19497882,27660926
"14744",19497882,27136536
"14745",19497882,27070577
"14746",19497882,27066803
"14747",19497882,26933916
"14748",19497882,26933824
"14749",19497882,26247944
"14750",19497882,26051097
"14751",19497882,26018511
"14752",19497882,25774007
"14753",19497882,25602076
"14754",19497882,25266889
"14755",19488400,29180436
"14756",19488400,28471386
"14757",19488400,28465436
"14758",19488400,28059125
"14759",19488400,26673794
"14760",19488400,25749450
"14761",19488400,25732303
"14762",19488400,24678954
"14763",19488400,24442437
"14764",19488400,23523050
"14765",19488400,23486611
"14766",19488400,23303787
"14767",19488400,22724060
"14768",19488400,22644296
"14769",19488400,22112862
"14770",19488400,21719572
"14771",19488400,21627776
"14772",19488400,21573203
"14773",19488400,20860790
"14774",19487571,29666196
"14775",19487571,29643204
"14776",19487571,29615469
"14777",19487571,29565245
"14778",19487571,29367313
"14779",19487571,29225704
"14780",19487571,29067016
"14781",19487571,28806172
"14782",19487571,28745987
"14783",19487571,28663337
"14784",19487571,28630288
"14785",19487571,28561751
"14786",19487571,28523221
"14787",19487571,28483779
"14788",19487571,28231763
"14789",19487571,28149503
"14790",19487571,28033411
"14791",19487571,27965292
"14792",19487571,27895722
"14793",19487571,27875251
"14794",19481606,24021088
"14795",19481606,23875927
"14796",19481606,23818630
"14797",19481606,23675310
"14798",19481606,23125228
"14799",19481606,21071410
"14800",19473321,28293305
"14801",19473321,27702814
"14802",19473321,24277848
"14803",19473321,23984183
"14804",19473321,23448600
"14805",19473321,22997236
"14806",19473321,22675029
"14807",19473321,20064260
"14808",19470733,28623901
"14809",19470733,28440489
"14810",19470733,28127428
"14811",19470733,28090275
"14812",19470733,27668319
"14813",19470733,27391030
"14814",19470733,27276710
"14815",19470733,26923591
"14816",19470733,26466379
"14817",19470733,26342026
"14818",19470733,26220502
"14819",19470733,25287138
"14820",19470733,25219500
"14821",19470733,24270890
"14822",19470733,24216997
"14823",19470733,23965959
"14824",19470733,23788674
"14825",19470733,23569385
"14826",19470733,23307060
"14827",19470733,23034185
"14828",19458486,29296124
"14829",19458486,29258436
"14830",19458486,28932319
"14831",19458486,27490558
"14832",19458486,26934703
"14833",19458486,25089713
"14834",19458486,24288045
"14835",19458486,24065096
"14836",19458486,23204920
"14837",19458486,23174095
"14838",19458486,23154537
"14839",19458486,23121567
"14840",19458486,22998109
"14841",19458486,22925902
"14842",19458486,22704344
"14843",19458486,22448717
"14844",19458486,20332232
"14845",19450728,20204171
"14846",19450234,28773959
"14847",19450234,27806731
"14848",19450234,27338358
"14849",19450234,26622892
"14850",19450234,26225207
"14851",19450234,26122770
"14852",19450234,25605874
"14853",19450234,24991015
"14854",19450234,24824523
"14855",19450234,24631358
"14856",19450234,24381863
"14857",19450234,24363607
"14858",19450234,22741009
"14859",19450234,22056390
"14860",19450234,20872285
"14861",19441164,28578692
"14862",19441164,28396701
"14863",19441164,27051466
"14864",19441164,26064422
"14865",19441164,25986046
"14866",19441164,24986547
"14867",19441164,24832207
"14868",19441164,24766647
"14869",19441164,24762809
"14870",19441164,24709797
"14871",19441164,24555035
"14872",19441164,24406287
"14873",19441164,24294382
"14874",19441164,23691160
"14875",19441164,23661397
"14876",19441164,23650282
"14877",19441164,22980977
"14878",19441164,22704344
"14879",19441164,22402438
"14880",19441164,22332098
"14881",19440040,29662623
"14882",19440040,28070808
"14883",19440040,26201266
"14884",19440040,25736622
"14885",19440040,25704511
"14886",19440040,25531272
"14887",19440040,25049951
"14888",19440040,24889513
"14889",19440040,24167624
"14890",19440040,23768116
"14891",19440040,22670227
"14892",19440040,21697902
"14893",19440040,21555407
"14894",19440040,21232089
"14895",19440040,20875442
"14896",19440040,20808872
"14897",19440040,20212135
"14898",19440040,20210627
"14899",19440040,20181087
"14900",19440040,20123126
"14901",19438474,28813472
"14902",19438474,28249031
"14903",19438474,28122049
"14904",19438474,26506231
"14905",19438474,25322746
"14906",19438474,25098772
"14907",19438474,23182326
"14908",19438474,22253609
"14909",19438474,20602999
"14910",19437537,29212206
"14911",19437537,29088760
"14912",19437537,28883545
"14913",19437537,28854904
"14914",19437537,28542388
"14915",19437537,28533820
"14916",19437537,28426282
"14917",19437537,28149330
"14918",19437537,27924165
"14919",19437537,27449289
"14920",19437537,26859682
"14921",19437537,26448926
"14922",19437537,25908946
"14923",19437537,25646071
"14924",19437537,25426166
"14925",19437537,25047690
"14926",19437537,24980756
"14927",19437537,24980254
"14928",19437537,24595004
"14929",19437537,24478308
"14930",19430421,28977971
"14931",19430421,28781601
"14932",19430421,28623901
"14933",19430421,27994519
"14934",19430421,27152243
"14935",19430421,26894286
"14936",19430421,25201201
"14937",19430421,25184156
"14938",19430421,25110410
"14939",19430421,25033286
"14940",19430421,24897117
"14941",19430421,24281216
"14942",19430421,24216997
"14943",19430421,24133372
"14944",19430421,24019998
"14945",19430421,24009628
"14946",19430421,23799088
"14947",19430421,23604120
"14948",19430421,23603907
"14949",19430421,23340254
"14950",19427507,29262603
"14951",19427507,29074164
"14952",19427507,28123791
"14953",19427507,27889452
"14954",19427507,27525044
"14955",19427507,27506777
"14956",19427507,27446907
"14957",19427507,26963372
"14958",19427507,26810492
"14959",19427507,26463126
"14960",19427507,25053843
"14961",19427507,25043885
"14962",19427507,24798859
"14963",19427507,24736215
"14964",19427507,24535919
"14965",19427507,24474443
"14966",19427507,23878091
"14967",19427507,23727884
"14968",19427507,23648019
"14969",19427507,23555307
"14970",19421002,29615077
"14971",19421002,28880867
"14972",19421002,28684753
"14973",19421002,28535662
"14974",19421002,27713340
"14975",19421002,26656881
"14976",19421002,26608986
"14977",19421002,25634281
"14978",19421002,25531272
"14979",19421002,24535937
"14980",19421002,24402055
"14981",19421002,23691160
"14982",19421002,23204920
"14983",19421002,22704344
"14984",19421002,22332661
"14985",19421002,21615918
"14986",19421002,21463750
"14987",19421002,21254366
"14988",19421002,20930513
"14989",19421002,20713525
"14990",19412426,28623901
"14991",19412426,28013532
"14992",19412426,27924065
"14993",19412426,27366084
"14994",19412426,27276710
"14995",19412426,27121204
"14996",19412426,26998095
"14997",19412426,26855534
"14998",19412426,26779440
"14999",19412426,26729093
"15000",19412426,25501815
"15001",19412426,25333414
"15002",19412426,24935274
"15003",19412426,24876664
"15004",19412426,24810160
"15005",19412426,24680981
"15006",19412426,24598702
"15007",19412426,24476310
"15008",19412426,24456329
"15009",19412426,24349361
"15010",19398011,29301509
"15011",19398011,27895722
"15012",19398011,27525044
"15013",19398011,26895052
"15014",19398011,26281766
"15015",19398011,25716322
"15016",19398011,24040300
"15017",19398011,22579280
"15018",19398011,21868050
"15019",19398011,21664383
"15020",19398011,21636526
"15021",19398011,21071410
"15022",19398011,20949108
"15023",19398011,20595816
"15024",19395508,28459870
"15025",19395508,23413118
"15026",19395508,19393070
"15027",19390602,29315404
"15028",19390602,29154869
"15029",19390602,28658256
"15030",19390602,27588042
"15031",19390602,26912865
"15032",19390602,26673717
"15033",19390602,25606060
"15034",19390602,25550429
"15035",19390602,24914052
"15036",19390602,24040300
"15037",19390602,23984183
"15038",19390602,23675310
"15039",19390602,23161687
"15040",19390602,23064113
"15041",19390602,22918960
"15042",19390602,22912586
"15043",19390602,22561376
"15044",19390602,22204421
"15045",19390602,22201808
"15046",19390602,22201807
"15047",19390601,29505560
"15048",19390601,29309035
"15049",19390601,29211708
"15050",19390601,28883657
"15051",19390601,28806172
"15052",19390601,28586350
"15053",19390601,27525044
"15054",19390601,27446907
"15055",19390601,27014690
"15056",19390601,26942045
"15057",19390601,26895062
"15058",19390601,26241656
"15059",19390601,25951186
"15060",19390601,25878921
"15061",19390601,25649874
"15062",19390601,25378331
"15063",19390601,25143533
"15064",19390601,25005482
"15065",19390601,24968166
"15066",19390601,24958239
"15067",19387483,29178837
"15068",19387483,28931371
"15069",19387483,28623888
"15070",19387483,28548067
"15071",19387483,28344990
"15072",19387483,28325279
"15073",19387483,28255155
"15074",19387483,26052530
"15075",19387483,25342980
"15076",19387483,25031062
"15077",19387483,24950086
"15078",19387483,24914132
"15079",19387483,24483952
"15080",19387483,24383045
"15081",19387483,23209944
"15082",19387483,22990674
"15083",19387483,22559057
"15084",19387483,22526396
"15085",19387483,22334016
"15086",19387483,21245052
"15087",19379804,25209798
"15088",19379804,25121584
"15089",19379804,23553801
"15090",19379804,23343009
"15091",19379804,20602998
"15092",19379804,19649161
"15093",19349283,29684010
"15094",19349283,29617765
"15095",19349283,29057900
"15096",19349283,29020749
"15097",19349283,28536194
"15098",19349283,28464870
"15099",19349283,28444302
"15100",19349283,28415075
"15101",19349283,28369349
"15102",19349283,28241794
"15103",19349283,28090381
"15104",19349283,28040774
"15105",19349283,27882922
"15106",19349283,27875982
"15107",19349283,27871234
"15108",19349283,27835569
"15109",19349283,27794028
"15110",19349283,27624472
"15111",19349283,27609345
"15112",19349283,27151494
"15113",19336559,29850158
"15114",19336559,29141972
"15115",19336559,28854904
"15116",19336559,28408839
"15117",19336559,26655847
"15118",19336559,26448926
"15119",19336559,26224146
"15120",19336559,26196382
"15121",19336559,26090795
"15122",19336559,25833781
"15123",19336559,25537884
"15124",19336559,25492499
"15125",19336559,25375357
"15126",19336559,24760232
"15127",19336559,24382386
"15128",19336559,24256810
"15129",19336559,24108782
"15130",19336559,23955381
"15131",19336559,23897582
"15132",19336559,23817689
"15133",19334534,27892500
"15134",19334534,27296282
"15135",19334534,26717981
"15136",19334534,23268449
"15137",19334534,22538991
"15138",19334534,21677771
"15139",19334534,21415006
"15140",19334534,19696074
"15141",19330805,22967941
"15142",19330805,22383461
"15143",19330805,21710492
"15144",19330805,21159167
"15145",19325906,29211049
"15146",19325906,29073074
"15147",19325906,27994121
"15148",19325906,27487948
"15149",19325906,26728716
"15150",19325906,26474060
"15151",19325906,26109357
"15152",19325906,25157146
"15153",19325906,24716800
"15154",19325906,24520158
"15155",19325906,23066043
"15156",19325906,22853807
"15157",19325906,21779328
"15158",19325906,21106061
"15159",19325906,19789289
"15160",19325906,18815629
"15161",19324900,28957425
"15162",19324900,27358863
"15163",19324900,26654912
"15164",19324900,26002864
"15165",19324900,25398629
"15166",19324900,23374342
"15167",19324900,23181609
"15168",19324900,22357546
"15169",19324900,22204421
"15170",19324900,22155605
"15171",19324900,21948395
"15172",19324900,21800438
"15173",19324900,21414203
"15174",19324900,21151513
"15175",19324900,20600922
"15176",19324900,20532223
"15177",19324900,20460271
"15178",19324900,19630990
"15179",19319959,23966842
"15180",19319959,20403814
"15181",19299582,29755698
"15182",19299582,29371998
"15183",19299582,29096734
"15184",19299582,28810692
"15185",19299582,28808418
"15186",19299582,28638677
"15187",19299582,28579962
"15188",19299582,28473882
"15189",19299582,28090296
"15190",19299582,27711079
"15191",19299582,27573244
